Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date
Dry Maize,White Maize,-,-,Isebania Market,26.67/Kg,32.00/Kg,70000,Migori,2024-05-25
Dry Maize,White Maize,-,-,Serem - Vihiga,33.33/Kg,39.13/Kg,10000,Vihiga,2024-05-25
Dry Maize,White Maize,-,-,Kapsabet Market,38.89/Kg,40.00/Kg,10000,Nandi,2024-05-25
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-25
Dry Maize,White Maize,-,-,Marindi,28.00/Kg,32.00/Kg,900,Migori,2024-05-24
Dry Maize,White Maize,-,-,Rongo,35.56/Kg,35.55/Kg,4900,Migori,2024-05-24
Dry Maize,Mixed-Traditional ,-,-,Ndanai,35.56/Kg,40.00/Kg,12000,Bomet,2024-05-24
Dry Maize,White Maize,-,-,Kisasi,38.00/Kg,42.00/Kg,,Kitui,2024-05-24
Dry Maize,Yellow Maize,-,-,Gikomba,66.67/Kg,100.00/Kg,,Nairobi,2024-05-24
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-05-24
Dry Maize,Mixed-Traditional ,-,-,Nyamakima,37.00/Kg,70.00/Kg,,Nairobi,2024-05-24
Dry Maize,White Maize,-,-,Kasikeu,38.00/Kg,40.00/Kg,90,Makueni,2024-05-24
Dry Maize,White Maize,-,-,Nyamakima,36.67/Kg,70.00/Kg,,Nairobi,2024-05-24
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,6500,Kirinyaga,2024-05-24
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,4500,Kirinyaga,2024-05-24
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-24
Dry Maize,Mixed-Traditional ,-,-,Chuka,42.22/Kg,45.00/Kg,900,Tharaka-Nithi,2024-05-24
Dry Maize,White Maize,-,-,Kitale Municipality Market,35.00/Kg,45.00/Kg,2000,Trans-Nzoia,2024-05-23
Dry Maize,White Maize,-,-,Kagio,44.44/Kg,65.00/Kg,,Kirinyaga,2024-05-23
Dry Maize,White Maize,-,-,Keroka,42.22/Kg,55.00/Kg,23500,Nyamira,2024-05-23
Dry Maize,White Maize,-,-,Mogogosiek Market,33.33/Kg,52.00/Kg,360,Bomet,2024-05-23
Dry Maize,White Maize,-,-,Karatina,44.44/Kg,60.00/Kg,,Nyeri,2024-05-23
Dry Maize,White Maize,-,-,Nyamakima,90.00/Kg,70.00/Kg,,Nairobi,2024-05-23
Dry Maize,Yellow Maize,-,-,Gikomba,66.67/Kg,100.00/Kg,,Nairobi,2024-05-23
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,60.00/Kg,,Nairobi,2024-05-23
Dry Maize,White Maize,-,-,Mabera,66.67/Kg,32.00/Kg,5800,Migori,2024-05-23
Dry Maize,White Maize,-,-,Kutus,30.00/Kg,35.00/Kg,900,Kirinyaga,2024-05-23
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-23
Dry Maize,White Maize,-,-,Kangemi Market,36.67/Kg, - ,,Nairobi,2024-05-23
Dry Maize,White Maize,-,-,Isebania Market,26.67/Kg,32.00/Kg,75000,Migori,2024-05-23
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,6500,Kirinyaga,2024-05-22
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,3500,Kirinyaga,2024-05-22
Dry Maize,White Maize,-,-,Rongo,31.60/Kg,35.55/Kg,3600,Migori,2024-05-22
Dry Maize,White Maize,-,-,Kakamega Town,44.44/Kg,60.00/Kg,45000,Kakamega,2024-05-22
Dry Maize,White Maize,-,-,Chepterit Market - Nandi,44.44/Kg,60.00/Kg,3600,Nandi,2024-05-22
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1600,Meru,2024-05-22
Dry Maize,White Maize,-,-,Kabiyet Market,34.44/Kg,50.00/Kg,1000,Nandi,2024-05-22
Dry Maize,White Maize,-,-,Eldoret Main,50.00/Kg,65.00/Kg,3500,Uasin-Gishu,2024-05-22
Dry Maize,Yellow Maize,-,-,Gikomba,66.67/Kg,100.00/Kg,,Nairobi,2024-05-22
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,65.00/Kg,,Nairobi,2024-05-22
Dry Maize,White Maize,-,-,Nyamakima,43.00/Kg,70.00/Kg,,Nairobi,2024-05-22
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-22
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-22
Dry Maize,White Maize,-,-,Kangemi Market, - ,45.00/Kg,,Nairobi,2024-05-22
Dry Maize,White Maize,-,-,Kangemi Market,38.89/Kg, - ,,Nairobi,2024-05-22
Dry Maize,White Maize,-,-,Kamukuywa,35.56/Kg,45.00/Kg,12000,Bungoma,2024-05-21
Dry Maize,White Maize,-,-,Kathonzweni,30.00/Kg,40.00/Kg,13500,Makueni,2024-05-21
Dry Maize,White Maize,-,-,Kerugoya,45.00/Kg,60.00/Kg,4500,Kirinyaga,2024-05-21
Dry Maize,White Maize,-,-,Nyamakima,43.00/Kg,70.00/Kg,,Nairobi,2024-05-21
Dry Maize,Mixed-Traditional ,-,-,Nkubu,33.33/Kg,40.00/Kg,810,Meru,2024-05-21
Dry Maize,White Maize,-,-,Kapsabet Market,38.89/Kg,40.00/Kg,5000,Nandi,2024-05-21
Dry Maize,White Maize,-,-,Eldoret Main,40.00/Kg,47.50/Kg,5000,Uasin-Gishu,2024-05-21
Dry Maize,Mixed-Traditional ,-,-,Kapkwen,35.56/Kg,55.00/Kg,28000,Bomet,2024-05-21
Dry Maize,Mixed-Traditional ,-,-,Mabera,46.67/Kg,32.00/Kg,5000,Migori,2024-05-21
Dry Maize,Mixed-Traditional ,-,-,Bondeni,40.00/Kg,45.00/Kg,500,Trans-Nzoia,2024-05-21
Dry Maize,White Maize,-,-,Maua,30.00/Kg,50.00/Kg,38700,Meru,2024-05-21
Dry Maize,Mixed-Traditional ,-,-,Chuka,42.22/Kg,45.00/Kg,900,Tharaka-Nithi,2024-05-21
Dry Maize,Yellow Maize,-,-,Gikomba,66.67/Kg,100.00/Kg,,Nairobi,2024-05-21
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,65.00/Kg,,Nairobi,2024-05-21
Dry Maize,White Maize,-,-,Isebania Market,0.32/Kg,32.00/Kg,65000,Migori,2024-05-20
Dry Maize,Mixed-Traditional ,-,-,Kisasi,40.00/Kg,48.00/Kg,,Kitui,2024-05-20
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,6500,Kirinyaga,2024-05-14
Dry Maize,White Maize,-,-,Kathonzweni,30.00/Kg,40.00/Kg,10800,Makueni,2024-05-14
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60.00/Kg, - ,810,Nakuru,2024-05-14
Dry Maize,White Maize,-,-,Nakuru Wakulima,34.44/Kg, - ,,Nakuru,2024-05-14
Dry Maize,White Maize,-,-,Nakuru Wakulima,40.00/Kg, - ,,Nakuru,2024-05-14
Dry Maize,Yellow Maize,-,-,Gikomba,66.67/Kg,100.00/Kg,,Nairobi,2024-05-14
Dry Maize,White Maize,-,-,Kapkwen,35.56/Kg,55.00/Kg,27000,Bomet,2024-05-14
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,65.00/Kg,,Nairobi,2024-05-14
Dry Maize,White Maize,-,-,Nyamakima,42.22/Kg,70.00/Kg,,Nairobi,2024-05-14
Dry Maize,Mixed-Traditional ,-,-,Nkubu,33.33/Kg,40.00/Kg,540,Meru,2024-05-14
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-14
Dry Maize,Mixed-Traditional ,-,-,Chuka,33.33/Kg,45.00/Kg,5000,Tharaka-Nithi,2024-05-14
Dry Maize,Yellow Maize,-,-,Kangemi Market, - ,70.00/Kg,,Nairobi,2024-05-14
Dry Maize,White Maize,-,-,Kangemi Market,35.56/Kg,42.00/Kg,,Nairobi,2024-05-14
Dry Maize,Yellow Maize,-,-,Kangemi Market,64.44/Kg, - ,,Nairobi,2024-05-14
Dry Maize,White Maize,-,-,Kapsabet Market,38.89/Kg,40.00/Kg,2000,Nandi,2024-05-14
Dry Maize,White Maize,-,-,Molo, - ,2900.00/Kg,1800,Nakuru,2024-05-14
Dry Maize,White Maize,-,-,Ahero,45.00/Kg,50.00/Kg,6000,Kisumu,2024-05-13
Dry Maize,White Maize,-,-,Kitale Municipality Market,70.00/Kg,90.00/Kg,2000,Trans-Nzoia,2024-05-13
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60.00/Kg, - ,,Nakuru,2024-05-13
Dry Maize,White Maize,-,-,Nakuru Wakulima,40.00/Kg, - ,3600,Nakuru,2024-05-13
Dry Maize,White Maize,-,-,Nyamakima,42.22/Kg,70.00/Kg,,Nairobi,2024-05-13
Dry Maize,Mixed-Traditional ,-,-,Gakoromone,35.56/Kg,25.00/Kg,4000,Meru,2024-05-13
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-13
Dry Maize,White Maize,-,-,Kangemi Market, - ,45.00/Kg,,Nairobi,2024-05-13
Dry Maize,White Maize,-,-,Kangemi Market,38.89/Kg, - ,,Nairobi,2024-05-13
Dry Maize,Yellow Maize,-,-,Gikomba,75.56/Kg,100.00/Kg,,Nairobi,2024-05-13
Dry Maize,White Maize,-,-,Gikomba,27.78/Kg,65.00/Kg,,Nairobi,2024-05-13
Dry Maize,Mixed-Traditional ,-,-,Mwatate,30.00/Kg,100.00/Kg,,Taita-Taveta,2024-05-12
Dry Maize,Yellow Maize,-,-,Kibuye, - ,90.00/Kg,,Kisumu,2024-05-12
Dry Maize,White Maize,-,-,Kibuye, - ,50.00/Kg,,Kisumu,2024-05-12
Dry Maize,White Maize,-,-,Rongo,35.56/Kg,35.55/Kg,4500,Migori,2024-05-12
Dry Maize,White Maize,-,-,Mabera,0.01/Kg,32.00/Kg,5000,Migori,2024-05-12
Dry Maize,White Maize,-,-,Keroka,40.00/Kg,50.00/Kg,36200,Nyamira,2024-05-12
Dry Maize,White Maize,-,-,Ikonge,38.89/Kg,48.00/Kg,16000,Nyamira,2024-05-12
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-12
Dry Maize,White Maize,-,-,Isebania Market,24.44/Kg,32.00/Kg,70500,Migori,2024-05-11
Dry Maize,White Maize,-,-,Serem - Nandi,37.50/Kg,41.67/Kg,2000,Nandi,2024-05-11
Dry Maize,White Maize,-,-,Molo, - ,32.22/Kg,1800,Nakuru,2024-05-11
Dry Maize,White Maize,-,-,Kapsabet Market,38.89/Kg,40.00/Kg,10000,Nandi,2024-05-11
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-11
Dry Maize,Mixed-Traditional ,-,-,Ndanai,30.00/Kg,36.00/Kg,4500,Bomet,2024-05-10
Dry Maize,White Maize,-,-,Rongo,35.56/Kg,35.55/Kg,4500,Migori,2024-05-10
Dry Maize,Yellow Maize,-,-,Gikomba,77.78/Kg,100.00/Kg,,Nairobi,2024-05-10
Dry Maize,White Maize,-,-,Gikomba,30.00/Kg,65.00/Kg,,Nairobi,2024-05-10
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-10
Dry Maize,White Maize,-,-,Ngurubani Market,32.22/Kg,40.00/Kg,8500,Kirinyaga,2024-05-10
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,850,Kirinyaga,2024-05-10
Dry Maize,White Maize,-,-,Molo, - ,32.22/Kg,2100,Nakuru,2024-05-09
Dry Maize,White Maize,-,-,Mabera,28.00/Kg,32.00/Kg,5000,Migori,2024-05-09
Dry Maize,White Maize,-,-,Kangemi Market, - ,45.00/Kg,,Nairobi,2024-05-09
Dry Maize,White Maize,-,-,Kangemi Market,38.89/Kg, - ,,Nairobi,2024-05-09
Dry Maize,Yellow Maize,-,-,Gikomba,83.33/Kg,100.00/Kg,,Nairobi,2024-05-09
Dry Maize,White Maize,-,-,Gikomba,55.56/Kg,65.00/Kg,,Nairobi,2024-05-09
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-09
Dry Maize,White Maize,-,-,Kakamega Town,35.56/Kg,50.00/Kg,50000,Kakamega,2024-05-08
Dry Maize,Yellow Maize,-,-,Miruka, - ,55.00/Kg,360,Nyamira,2024-05-08
Dry Maize,White Maize,-,-,Miruka,37.78/Kg,50.00/Kg,3400,Nyamira,2024-05-08
Dry Maize,White Maize,-,-,Nakuru Wakulima,40.00/Kg, - ,,Nakuru,2024-05-08
Dry Maize,White Maize,-,-,Nakuru Wakulima,35.56/Kg, - ,,Nakuru,2024-05-08
Dry Maize,White Maize,-,-,Nyamakima,43.00/Kg,70.00/Kg,,Nairobi,2024-05-08
Dry Maize,Yellow Maize,-,-,Gikomba,77.78/Kg,110.00/Kg,,Nairobi,2024-05-08
Dry Maize,White Maize,-,-,Gikomba,55.56/Kg,75.00/Kg,11000,Nairobi,2024-05-08
Dry Maize,White Maize,-,-,Chepterit Market - Nandi,44.44/Kg,60.00/Kg,3500,Nandi,2024-05-08
Dry Maize,Mixed-Traditional ,-,-,Mukuyu Market,33.33/Kg,35.56/Kg,,Muranga,2024-05-08
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-08
Dry Maize,White Maize,-,-,Makutano Kirinyaga,30.00/Kg,40.00/Kg,7400,Kirinyaga,2024-05-08
Dry Maize,White Maize,-,-,Kamukuywa,37.78/Kg,45.00/Kg,6000,Bungoma,2024-05-07
Dry Maize,Mixed-Traditional ,-,-,Isebania Market, - ,32.00/Kg,63520,Migori,2024-05-07
Dry Maize,White Maize,-,-,Kathonzweni,30.00/Kg,40.00/Kg,13000,Makueni,2024-05-07
Dry Maize,White Maize,-,-,Kapsabet Market,55.56/Kg,48.00/Kg,10000,Nandi,2024-05-07
Dry Maize,White Maize,-,-,Kapkwen,35.56/Kg,55.00/Kg,27000,Bomet,2024-05-07
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60.00/Kg, - ,,Nakuru,2024-05-07
Dry Maize,White Maize,-,-,Nakuru Wakulima,35.56/Kg, - ,,Nakuru,2024-05-07
Dry Maize,White Maize,-,-,Nakuru Wakulima,40.00/Kg, - ,,Nakuru,2024-05-07
Dry Maize,Yellow Maize,-,-,Gikomba,83.33/Kg,100.00/Kg,,Nairobi,2024-05-07
Dry Maize,White Maize,-,-,Gikomba,55.56/Kg,60.00/Kg,,Nairobi,2024-05-07
Dry Maize,Mixed-Traditional ,-,-,Nkubu,33.33/Kg,40.00/Kg,720,Meru,2024-05-07
Dry Maize,White Maize,-,-,Nyamakima,43.00/Kg,70.00/Kg,,Nairobi,2024-05-07
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-07
Dry Maize,Mixed-Traditional ,-,-,Bondeni,37.50/Kg,45.00/Kg,400,Trans-Nzoia,2024-05-07
Dry Maize,White Maize,-,-,Molo, - ,32.22/Kg,2100,Nakuru,2024-05-07
Dry Maize,White Maize,-,-,Ngurubani Market,30.00/Kg,40.00/Kg,8000,Kirinyaga,2024-05-07
Dry Maize,White Maize,-,-,Marindi, - ,33.33/Kg,15300,Migori,2024-05-06
Dry Maize,White Maize,-,-,Kerugoya,45.00/Kg,65.00/Kg,4500,Kirinyaga,2024-05-06
Dry Maize,White Maize,-,-,Kitale Municipality Market,100.00/Kg,110.00/Kg,2000,Trans-Nzoia,2024-05-06
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60.00/Kg, - ,,Nakuru,2024-05-06
Dry Maize,White Maize,-,-,Nakuru Wakulima,35.56/Kg, - ,,Nakuru,2024-05-06
Dry Maize,White Maize,-,-,Nakuru Wakulima,40.00/Kg, - ,,Nakuru,2024-05-06
Dry Maize,White Maize,-,-,Kangemi Market, - ,45.00/Kg,,Nairobi,2024-05-06
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-06
Dry Maize,Yellow Maize,-,-,Kangemi Market,66.67/Kg, - ,,Nairobi,2024-05-06
Dry Maize,White Maize,-,-,Kangemi Market,37.78/Kg, - ,,Nairobi,2024-05-06
Dry Maize,White Maize,-,-,Nyamakima,43.00/Kg,70.00/Kg,,Nairobi,2024-05-06
Dry Maize,Yellow Maize,-,-,Gikomba,83.33/Kg,100.00/Kg,,Nairobi,2024-05-06
Dry Maize,White Maize,-,-,Gikomba,55.56/Kg,65.00/Kg,,Nairobi,2024-05-06
Dry Maize,White Maize,-,-,Molo, - ,2900.00/Kg,2100,Nakuru,2024-05-06
Dry Maize,White Maize,-,-,Kibiok,40.00/Kg,44.00/Kg,6000,Nandi,2024-05-05
Dry Maize,White Maize,-,-,Mabera,29.17/Kg,33.33/Kg,5000,Migori,2024-05-05
Dry Maize,Mixed-Traditional ,-,-,Isebania Market,26.67/Kg,321.20/Kg,70000,Migori,2024-05-05
Dry Maize,White Maize,-,-,Rongo,39.68/Kg,59.52/Kg,1500,Migori,2024-05-05
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-05
Dry Maize,White Maize,-,-,Mulot,34.44/Kg,42.50/Kg,27000,Bomet,2024-05-04
Dry Maize,Mixed-Traditional ,-,-,Mwatate,30.00/Kg,34.00/Kg,,Taita-Taveta,2024-05-04
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-04
Dry Maize,White Maize,-,-,Ngurubani Market,31.11/Kg,40.00/Kg,8500,Kirinyaga,2024-05-03
Dry Maize,Mixed-Traditional ,-,-,Ndanai,30.00/Kg,36.00/Kg,9000,Bomet,2024-05-03
Dry Maize,White Maize,-,-,Makutano Kirinyaga,30.00/Kg,40.00/Kg,8500,Kirinyaga,2024-05-03
Dry Maize,Mixed-Traditional ,-,-,Kiria-ini Market,100.00/Kg,100.00/Kg,900,Muranga,2024-05-03
Dry Maize,White Maize,-,-,Kerugoya,45.00/Kg,65.00/Kg,5000,Kirinyaga,2024-05-03
Dry Maize,White Maize,-,-,Kisasi,35.00/Kg,40.00/Kg,,Kitui,2024-05-03
Dry Maize,White Maize,-,-,Cheptulu, - ,55.00/Kg,2900,Vihiga,2024-05-03
Dry Maize,White Maize,-,-,Mabera,28.00/Kg,32.00/Kg,5000,Migori,2024-05-03
Dry Maize,White Maize,-,-,Nakuru Wakulima,35.56/Kg, - ,,Nakuru,2024-05-03
Dry Maize,White Maize,-,-,Nakuru Wakulima,40.00/Kg, - ,3330,Nakuru,2024-05-03
Dry Maize,White Maize,-,-,Nyamakima,43.00/Kg,70.00/Kg,,Nairobi,2024-05-03
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1700,Meru,2024-05-03
Dry Maize,Yellow Maize,-,-,Gikomba,77.78/Kg,100.00/Kg,,Nairobi,2024-05-03
Dry Maize,White Maize,-,-,Gikomba,55.56/Kg,65.00/Kg,,Nairobi,2024-05-03
Dry Maize,Mixed-Traditional ,-,-,Chuka,33.33/Kg,45.00/Kg,4500,Tharaka-Nithi,2024-05-03
Dry Maize,White Maize,-,-,Molo, - ,32.22/Kg,2208,Nakuru,2024-05-03
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-05-03
Dry Maize,White Maize,-,-,Kitale Municipality Market,100.00/Kg,110.00/Kg,2000,Trans-Nzoia,2024-05-02
Dry Maize,White Maize,-,-,Molo, - ,1.11/Kg,2108,Nakuru,2024-05-02
Dry Maize,White Maize,-,-,Mogogosiek Market,33.33/Kg,41.67/Kg,1800,Bomet,2024-05-02
Dry Maize,White Maize,-,-,Kagio,50.00/Kg,65.00/Kg,,Kirinyaga,2024-05-02
Dry Maize,Mixed-Traditional ,-,-,Nyamakima,42.22/Kg,70.00/Kg,,Nairobi,2024-05-02
Dry Maize,Yellow Maize,-,-,Gikomba,83.33/Kg,100.00/Kg,,Nairobi,2024-05-02
Dry Maize,White Maize,-,-,Gikomba,55.56/Kg,60.00/Kg,,Nairobi,2024-05-02
Dry Maize,White Maize,-,-,Ndanai,28.00/Kg,36.00/Kg,4500,Bomet,2024-05-02
Dry Maize,White Maize,-,-,Molo, - , - ,2108,Nakuru,2024-05-02
Dry Maize,Mixed-Traditional ,-,-,Mwatate,30.00/Kg,35.00/Kg,,Taita-Taveta,2024-05-01
Dry Maize,White Maize,-,-,Rongo,35.56/Kg,35.55/Kg,4500,Migori,2024-05-01
Dry Maize,White Maize,-,-,Serem - Nandi,37.50/Kg,41.67/Kg,20000,Nandi,2024-05-01
Dry Maize,White Maize,-,-,Molo, - ,31.11/Kg,2400,Nakuru,2024-05-01
Dry Maize,White Maize,-,-,Chepterit Market - Nandi,44.44/Kg,60.00/Kg,1800,Nandi,2024-05-01
Dry Maize,White Maize,-,-,Kerugoya,40.00/Kg,60.00/Kg,5000,Kirinyaga,2024-04-30
Dry Maize,White Maize,-,-,Cheptulu, - ,60.00/Kg,4500,Vihiga,2024-04-30
Dry Maize,White Maize,-,-,Kangemi Market,38.89/Kg, - ,,Nairobi,2024-04-30
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60.00/Kg, - ,810,Nakuru,2024-04-30
Dry Maize,White Maize,-,-,Nakuru Wakulima,35.56/Kg, - ,,Nakuru,2024-04-30
Dry Maize,White Maize,-,-,Maua,33.33/Kg,50.00/Kg,36000,Meru,2024-04-30
Dry Maize,White Maize,-,-,Nakuru Wakulima,40.00/Kg, - ,,Nakuru,2024-04-30
Dry Maize,Yellow Maize,-,-,Gikomba,83.33/Kg,100.00/Kg,,Nairobi,2024-04-30
Dry Maize,White Maize,-,-,Gikomba,50.00/Kg,60.00/Kg,,Nairobi,2024-04-30
Dry Maize,White Maize,-,-,Nairobi Wakulima,43.00/Kg,70.00/Kg,,Nairobi,2024-04-30
Dry Maize,White Maize,-,-,Kapsabet Market,55.56/Kg,48.00/Kg,5000,Nandi,2024-04-30
Dry Maize,Mixed-Traditional ,-,-,Nkubu,33.33/Kg,40.00/Kg,900,Meru,2024-04-30
Dry Maize,White Maize,-,-,Molo, - ,32.22/Kg,2300,Nakuru,2024-04-30
Dry Maize,Mixed-Traditional ,-,-,Chuka,33.33/Kg,45.00/Kg,4500,Tharaka-Nithi,2024-04-30
Dry Maize,White Maize,-,-,Isebania Market,27.78/Kg,32.00/Kg,68000,Migori,2024-04-29
Dry Maize,White Maize,-,-,Ngurubani Market,30.00/Kg,35.00/Kg,6500,Kirinyaga,2024-04-29
Dry Maize,White Maize,-,-,Marindi,29.17/Kg,33.33/Kg,10000,Migori,2024-04-29
Dry Maize,White Maize,-,-,Molo, - ,2900.00/Kg,2400,Nakuru,2024-04-29
Dry Maize,White Maize,-,-,Kisasi,30.00/Kg,40.00/Kg,,Kitui,2024-04-29
Dry Maize,White Maize,-,-,Rongo,35.56/Kg,35.55/Kg,45000,Migori,2024-04-29
Dry Maize,White Maize,-,-,Kitale Municipality Market,50.00/Kg,55.00/Kg,1800,Trans-Nzoia,2024-04-29
Dry Maize,White Maize,-,-,Mabera,28.00/Kg,32.00/Kg,12000,Migori,2024-04-29
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60.00/Kg, - ,,Nakuru,2024-04-29
Dry Maize,White Maize,-,-,Nakuru Wakulima,35.56/Kg, - ,,Nakuru,2024-04-29
Dry Maize,White Maize,-,-,Nakuru Wakulima,40.00/Kg, - ,,Nakuru,2024-04-29
Dry Maize,Mixed-Traditional ,-,-,Kabati Kitui,30.00/Kg,40.00/Kg,18000,Kitui,2024-04-29
Dry Maize,Yellow Maize,-,-,Gikomba,77.78/Kg,110.00/Kg,,Nairobi,2024-04-29
Dry Maize,White Maize,-,-,Gikomba,55.56/Kg,75.00/Kg,,Nairobi,2024-04-29
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,45.00/Kg,0,Kirinyaga,2024-04-29
Dry Maize,White Maize,-,-,Nyamakima,42.22/Kg,70.00/Kg,,Nairobi,2024-04-29
Dry Maize,White Maize,-,-,Kangemi Market,40.00/Kg,45.00/Kg,,Nairobi,2024-04-29
Dry Maize,White Maize,-,-,Keroka,36.67/Kg,50.00/Kg,45200,Nyamira,2024-04-28
Dry Maize,White Maize,-,-,Ahero,45.00/Kg,50.00/Kg,6000,Kisumu,2024-04-28
Dry Maize,White Maize,-,-,Kibiok,45.00/Kg,50.00/Kg,5000,Nandi,2024-04-28
Dry Maize,Mixed-Traditional ,-,-,Nambale,40.00/Kg,50.00/Kg,,Busia,2024-04-27
Dry Maize,White Maize,-,-,Kapsabet Market,44.44/Kg,48.00/Kg,10000,Nandi,2024-04-27
Dry Maize,White Maize,-,-,Mukuyu Market,31.11/Kg,35.56/Kg,,Muranga,2024-04-27
Dry Maize,White Maize,-,-,Mukuyu Market,31.11/Kg,35.56/Kg,,Muranga,2024-04-27
Dry Maize,White Maize,-,-,Isebania Market,26.67/Kg,32.00/Kg,65200,Migori,2024-04-27
Dry Maize,White Maize,-,-,Marindi,31.11/Kg,33.33/Kg,16200,Migori,2024-04-26
Dry Maize,White Maize,-,-,Cheptulu, - ,50.00/Kg,3200,Vihiga,2024-04-26
Dry Maize,White Maize,-,-,Cheptulu, - ,50.00/Kg,3200,Vihiga,2024-04-26
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60.00/Kg, - ,,Nakuru,2024-04-26
Dry Maize,White Maize,-,-,Nakuru Wakulima,40.00/Kg, - ,,Nakuru,2024-04-26
Dry Maize,White Maize,-,-,Kangemi Market, - ,40.00/Kg,,Nairobi,2024-04-26
Dry Maize,White Maize,-,-,Kangemi Market,38.89/Kg, - ,,Nairobi,2024-04-26
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1700,Meru,2024-04-26
Dry Maize,White Maize,-,-,Chepsonoi Market,38.89/Kg,50.00/Kg,18500,Nandi,2024-04-26
Dry Maize,White Maize,-,-,Nyamakima,42.22/Kg,70.00/Kg,,Nairobi,2024-04-26
Dry Maize,Mixed-Traditional ,-,-,Chuka,33.33/Kg,45.00/Kg,6000,Tharaka-Nithi,2024-04-26
Dry Maize,White Maize,-,-,Makutano Kirinyaga,30.00/Kg,37.50/Kg,8340,Kirinyaga,2024-04-26
Dry Maize,White Maize,-,-,Ngurubani Market,30.00/Kg,35.00/Kg,8100,Kirinyaga,2024-04-26
Dry Maize,White Maize,-,-,Kabati Kitui,28.00/Kg,35.00/Kg,45000,Kitui,2024-04-25
Dry Maize,Mixed-Traditional ,-,-,Kiria-ini Market,100.00/Kg,100.00/Kg,800,Muranga,2024-04-25
Dry Maize,White Maize,-,-,Keroka,40.00/Kg,50.00/Kg,78500,Nyamira,2024-04-25
Dry Maize,White Maize,-,-,Mogogosiek Market,37.78/Kg,50.00/Kg,360,Bomet,2024-04-25
Dry Maize,White Maize,-,-,Nyamakima,42.22/Kg,70.00/Kg,,Nairobi,2024-04-25
Dry Maize,White Maize,-,-,Mabera,28.00/Kg,32.00/Kg,5800,Migori,2024-04-25
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,45.00/Kg,3200,Kirinyaga,2024-04-25
Dry Maize,White Maize,-,-,Molo, - ,32.22/Kg,2100,Nakuru,2024-04-25
